transaction_id,post_ts,customer_id,terminal_id,amt,entry_mode,Amt_Avg_Daily,Amount_StdDevn_Daily,TrxnCount_Avg_Daily,mcc,MerchantType
00hwYy68TbyS488uqKXiSg,03/03/2023 8:18,C00004693,T001056,62.78,Swipe,94.41787139,47.20893569,3.097127472,5600,Department Stores
fynOQfHcScmxF46uCjWJ7g,03/03/2023 8:18,C00004311,T001029,64.78,Swipe,53.13013684,26.56506842,3.259165428,5992,Department Stores
585Z7zUyTIWmQxF-2jrR9w,03/03/2023 8:18,C00001984,T001010,51.69,Swipe,77.52777451,38.76388725,2.744419918,3501,Hotels
7A7G761DSy-IhFz7QK0yKQ,03/03/2023 8:18,C00004089,T001077,4.34,Swipe,15.95169844,7.975849222,3.2687934,5814,Fast Food Restaurants
O33GOOFVTv6A5qHcQ9-jag,03/03/2023 8:19,C00001509,T001016,77.46,Swipe,68.90301477,34.45150738,3.784552703,5661,Department Stores
EiqbzMdERpq4IwZ7Lt1GSQ,03/03/2023 8:19,C00002049,T001064,34.61,Swipe,50.69725449,25.34862725,2.890245792,5813,Bars and Taverns
csv9qYGmQMuKUpakG3BNdQ,03/03/2023 8:19,C00004258,T001054,115.85,Swipe,95.94057614,47.97028807,3.454300426,5661,Department Stores
KLjRBCh0TmCT9hNv0R6gkw,03/03/2023 8:19,C00002933,T001068,82.99,Swipe,47.00458237,23.50229118,3.658815315,5812,Sit Down Diner
m1VanylHT8inindxk6lRuw,03/03/2023 8:20,C00005304,T001072,46.26,Swipe,45.09741145,22.54870572,3.948077309,5812,Sit Down Diner
bcG9TnvRQq2hedwgW7PIsA,03/03/2023 8:20,C00001709,T001058,3.3,Swipe,16.37692667,8.188463335,3.853768639,5814,Fast Food Restaurants
QoW1H5__R4Wkozyc49KNqA,03/03/2023 8:21,C00005514,T001096,72.74,Swipe,59.06013114,29.53006557,3.410732802,5611,Department Stores
JvuJAhcaQBSAx49Pfkt4rg,03/03/2023 8:21,C00002549,T001038,51.27,Swipe,66.17698343,33.08849171,3.706633886,4582,Transportation Services
8igr8DdrTtaxPu5nx44k7w,03/03/2023 8:23,C00003513,T001058,96.74,Swipe,71.81798659,35.9089933,3.049323876,5814,Fast Food Restaurants
uA2BHOVyR-eRnUL3S2Wh-g,03/03/2023 8:23,C00004543,T001057,46.29,Swipe,56.97516886,28.48758443,3.379816307,5732,Department Stores
RRPyll43SkiD8-ylyK0OJQ,03/03/2023 8:24,C00003971,T001017,111.18,Swipe,61.99747855,30.99873927,1.983717607,5814,Fast Food Restaurants
fCdwdeneRIiAHq0mlMwRbA,03/03/2023 8:24,C00003156,T001051,30.06,Swipe,32.20675596,16.10337798,2.130900497,5812,Sit Down Diner
WXQkx-BAQtOmN62rU_ypzA,03/03/2023 8:24,C00001716,T001001,7.13,Swipe,5.880910387,2.940455194,2.263855406,3504,Hotels
TKhxzHJDTxaIkkOfKAa1jw,03/03/2023 8:25,C00001264,T001038,24.09,Swipe,28.34352428,14.17176214,3.413133956,4582,Transportation Services
Y0pifh4BTdmIN-Fe-GXBIA,03/03/2023 8:25,C00005921,T001071,34.36,Swipe,66.80302842,33.40151421,3.342232744,5812,Sit Down Diner
DgBhoKmJQiqmt9iw1aCikQ,03/03/2023 8:25,C00002172,T001000,2.38,Swipe,5.272686841,2.636343421,0.667653051,5812,Sit Down Diner
wmbphiKHQmK5lkEoKwertQ,03/03/2023 8:26,C00001777,T001039,37.98,Swipe,29.46161835,14.73080917,1.402869411,5600,Department Stores
H1a49liQTT2rdWyWNwvwJg,03/03/2023 8:26,C00002788,T001049,5.82,Swipe,56.71333289,28.35666645,3.997178541,5812,Sit Down Diner
u-akf6zlTLKwZZpn8sJfHA,03/03/2023 8:26,C00002936,T001096,91.63,Swipe,61.65563411,30.82781706,0.479325631,5611,Department Stores
a4vsrUltTR-jCmV92HOBwQ,03/03/2023 8:26,C00001773,T001053,24.3,Swipe,42.02176195,21.01088097,3.556752161,5814,Fast Food Restaurants
QUO7A-DDT3qk-ebbkYi0tQ,03/03/2023 8:26,C00004535,T001070,92.74,Swipe,96.32995006,48.16497503,3.539628753,5813,Bars and Taverns
xb0Q4z-gQ_yVmFLl_m2VMw,03/03/2023 8:27,C00005494,T001044,79.15,Swipe,77.67876531,38.83938266,2.628283089,5812,Sit Down Diner
rx4TMrNUQd6Ce7gLc-QykA,03/03/2023 8:27,C00001017,T001033,95.67,Swipe,84.97295479,42.48647739,3.589227308,5813,Bars and Taverns
5pSE2OtGRnmm25P57quI2A,03/03/2023 8:27,C00002938,T001062,71.79,Swipe,91.72816018,45.86408009,3.551945033,3501,Hotels
gs7SxvSWQ8CsEXV4fVce-g,03/03/2023 8:28,C00003958,T001060,227.2,Swipe,93.97193199,46.985966,3.978184166,4582,Transportation Services
6sOTszm3SCKrvDuWG7OfTg,03/03/2023 8:28,C00004834,T001037,45.49,Swipe,29.74874031,14.87437015,3.206359712,780,Others
-4M3SM4DTougrfjTLi8LCQ,03/03/2023 8:29,C00002668,T001034,49.06,Swipe,36.89465813,18.44732906,2.903163825,5814,Fast Food Restaurants
eGGMpdzXSIGeolKMQv8Z2A,03/03/2023 8:29,C00003986,T001034,27.96,Swipe,88.32729208,44.16364604,3.263376924,5814,Fast Food Restaurants
BfCv5VtbSaOuaeJ-_EDP2Q,03/03/2023 8:29,C00004646,T001025,41.71,Swipe,42.64707652,21.32353826,3.029943065,5814,Fast Food Restaurants
kDKfkiftSw6MbRziqbEIUw,03/03/2023 8:29,C00003861,T001063,1.74,Swipe,14.32333029,7.161665144,3.433452715,1731,Electrical Contractors
Xjj3RNfRTsSNYvz3WTtYFg,03/03/2023 8:29,C00002049,T001002,23.18,Swipe,50.69725449,25.34862725,2.890245792,5814,Fast Food Restaurants
XJ1lbhTDQVmxaGYFcAoxtQ,03/03/2023 8:29,C00005391,T001012,86.89,Swipe,67.12296355,33.56148177,3.944097943,5812,Sit Down Diner
7S9jaB61QkC3cPGEq3EzVg,03/03/2023 8:29,C00005729,T001093,7.83,Swipe,7.689000807,3.844500404,2.980003367,5992,Department Stores
OvyamJ3uSL-75VLLJY5IAg,03/03/2023 8:30,C00001648,T001016,36.06,Swipe,19.91999638,9.959998192,3.768908384,5661,Department Stores
aPKDE_9QQi2JMVgJU4kR2g,03/03/2023 8:30,C00002829,T001064,22.27,Swipe,18.07531627,9.037658135,1.399936883,5813,Bars and Taverns
tuCl3VodRzeGNveAj6ZtZw,03/03/2023 8:30,C00001522,T001022,1.68,Swipe,40.0851056,20.0425528,3.3381033,5812,Sit Down Diner
ARHW8GJySjaBf1O7Id-yAQ,03/03/2023 8:30,C00002979,T001070,46.81,Swipe,25.35856871,12.67928435,1.112007221,5813,Bars and Taverns
feUVgWufQJSFDTMtw9uMBw,03/03/2023 8:30,C00004568,T001058,49.1,Swipe,64.18383691,32.09191846,3.690140383,5814,Fast Food Restaurants
7nxDau-vQJeMtSpfOG-MYA,03/03/2023 8:30,C00004342,T001098,13.46,Swipe,18.18023399,9.090116996,0.712179078,5813,Bars and Taverns
YgyxI3RpRjWOGoDnDLvbhg,03/03/2023 8:31,C00004328,T001008,74.42,Swipe,56.17336423,28.08668211,1.709619047,5732,Department Stores
cCDyV8sURiOmNcVaAxz32Q,03/03/2023 8:31,C00003877,T001093,15.7,Swipe,19.61852827,9.809264134,2.982263764,5992,Department Stores
EKD_m5CES7OwSYyuZSaxJA,03/03/2023 8:31,C00004980,T001060,70.93,Swipe,75.26824283,37.63412142,2.328218042,4582,Transportation Services
oCi3VJb5SF-Srhq3JXEqpA,03/03/2023 8:31,C00002868,T001090,131.83,Swipe,98.44792006,49.22396003,1.065656443,5812,Sit Down Diner
mRwniM2VTvaBJaz3hoQ_FA,03/03/2023 8:31,C00005357,T001068,19.87,Swipe,17.73863704,8.869318519,2.657212593,5812,Sit Down Diner
IF2pYkNDQmq6EQGU-zBV_Q,03/03/2023 8:31,C00002874,T001068,51.72,Swipe,39.71987509,19.85993755,3.309991924,5812,Sit Down Diner
ILGWI9XYSiabiA01dbUg8g,03/03/2023 8:32,C00002023,T001035,44.51,Swipe,64.47286175,32.23643088,2.209288014,5603,Department Stores
dwnkwu5vRu-BrQ5yU95tog,03/03/2023 8:32,C00005281,T001035,57.99,Swipe,71.2238062,35.6119031,0.772993536,5603,Department Stores
krXMaLizQNiaJ7XfmQv7Xg,03/03/2023 8:32,C00001398,T001035,156.45,Swipe,62.58052447,31.29026224,2.205887145,5603,Department Stores
an5nIk44RRW9pA7Kp6hI9w,03/03/2023 8:32,C00003717,T001031,52.51,Swipe,58.65773784,29.32886892,3.606026208,4121,Transportation Services
yO36TzPjT2K2JVUJrkH_uA,03/03/2023 8:33,C00003590,T001010,131.15,Swipe,97.66085177,48.83042589,3.028901099,3501,Hotels
vmAeRlfbSqypnf9Ua2vPnA,03/03/2023 8:33,C00004998,T001035,82.79,Swipe,80.13330658,40.06665329,3.160680057,5603,Department Stores
FKR9-PZYSmuz0KutQEXNKA,03/03/2023 8:33,C00001046,T001029,56.95,Swipe,81.38939305,40.69469653,1.155649621,5992,Department Stores
Q4cDlWN9SSWK_vAIDnr72w,03/03/2023 8:33,C00005183,T001075,103.78,Swipe,71.41515742,35.70757871,3.078158233,5813,Bars and Taverns
ACV7pR5QRVS-KXuKQJ2DfA,03/03/2023 8:33,C00003899,T001007,8.55,Swipe,72.50387143,36.25193572,0.747225478,5814,Fast Food Restaurants
Mjen76Y3QNi-auKfAIxfeA,03/03/2023 8:34,C00005560,T001069,105.67,Swipe,72.73699115,36.36849557,1.780664553,3502,Hotels
G4GgIreKQeembF6cwBBesQ,03/03/2023 8:34,C00001184,T001039,52.27,Swipe,33.83643334,16.91821667,3.531372592,5600,Department Stores
wq1Ckpu6SYuHvNputRkg6g,03/03/2023 8:35,C00002950,T001090,140.93,Swipe,84.60250968,42.30125484,2.77513207,5812,Sit Down Diner
kGhF8DY1QcyiSz8vcSRF2g,03/03/2023 8:35,C00001555,T001016,103.59,Swipe,57.64492956,28.82246478,2.267200731,5661,Department Stores
y5jAgBR6T3qoOMFJxYabIg,03/03/2023 8:35,C00001445,T001062,19.25,Swipe,10.86993499,5.434967497,1.529184285,3501,Hotels
RToRxyA8Sayjke-fYXse_A,03/03/2023 8:35,C00004087,T001033,4.71,Swipe,52.70327116,26.35163558,1.984295934,5813,Bars and Taverns
LgF1povGSqewuDreMspojw,03/03/2023 8:36,C00003091,T001078,64.37,Swipe,53.03939981,26.51969991,2.956788455,742,Others
xW0D2SK2Qai0oH1uTlqprg,03/03/2023 8:36,C00004016,T001081,61.72,Swipe,63.88245069,31.94122535,3.099773903,5603,Department Stores
PQCBfedXSHmXgYy7Z1w_VA,03/03/2023 8:36,C00004010,T001011,100.08,Swipe,85.2836141,42.64180705,3.652101264,5814,Fast Food Restaurants
4LcKoD--QTe7NJqEF0w64w,03/03/2023 8:36,C00005867,T001078,87.17,Swipe,71.99597534,35.99798767,3.578356615,742,Others
uTKNiPnRTnaS8Jcm4XL_og,03/03/2023 8:37,C00001449,T001065,38.47,Swipe,29.92428967,14.96214484,3.700786549,5311,Department Stores
k0lYemV0SpGd55ZV1EIukg,03/03/2023 8:37,C00001099,T001090,82.48,Swipe,51.61118424,25.80559212,3.283805475,5812,Sit Down Diner
6REsxVvPSAasfrQlJMverw,03/03/2023 8:37,C00001440,T001027,30.65,Swipe,54.86557393,27.43278697,1.757494626,5812,Sit Down Diner
Rm7xfMFpRZyCtwiQvUEv6A,03/03/2023 8:37,C00001502,T001048,41.97,Swipe,73.275767,36.6378835,2.925561063,5814,Fast Food Restaurants
OuFJtHhKT5GWlrFHxL-Elg,03/03/2023 8:37,C00004683,T001039,0.66,Swipe,8.65908201,4.329541005,1.974261385,5600,Department Stores
aklNUbN4QoqIv5yRIOms5w,03/03/2023 8:38,C00003955,T001048,93.04,Swipe,79.4320194,39.7160097,1.658252112,5814,Fast Food Restaurants
RzGvR5dpREuv7StnXLVdKw,03/03/2023 8:38,C00001893,T001038,115.83,Swipe,56.27315435,28.13657718,2.201389119,4582,Transportation Services
FGkx-Us8RJeW0qvLkWXVHw,03/03/2023 8:38,C00002740,T001085,72.3,Swipe,86.98591041,43.49295521,3.503949164,5812,Sit Down Diner
PP5MVf36SQKFAPNIzvSY2g,03/03/2023 8:38,C00005751,T001032,60.52,Swipe,34.48834574,17.24417287,2.945143566,5814,Fast Food Restaurants
C8Vuy3YGSyO4VqD_PP0nMQ,03/03/2023 8:39,C00004263,T001089,9.25,Swipe,7.849880935,3.924940467,2.365193533,5732,Department Stores
yrGS7g_NQ_GU08LuqLVAug,03/03/2023 8:39,C00001313,T001006,5.65,Swipe,14.05068215,7.025341075,3.382910945,5812,Sit Down Diner
H7FCHCtZSdKXpVrf3wQf0A,03/03/2023 8:39,C00004057,T001025,50.47,Swipe,43.77586096,21.88793048,2.948637214,5814,Fast Food Restaurants
P3tYn4WMS26f15yWSyDERQ,03/03/2023 8:39,C00002131,T001002,62.25,Swipe,76.62045132,38.31022566,3.820221649,5814,Fast Food Restaurants
P5tbMh47Rt-byYBH6Yfc6Q,03/03/2023 8:39,C00005634,T001034,16.3,Swipe,53.70805094,26.85402547,3.406613605,5814,Fast Food Restaurants
LwEzSEGWSBan05ftn5BLNw,03/03/2023 8:40,C00005391,T001012,27.01,Swipe,67.12296355,33.56148177,3.944097943,5812,Sit Down Diner
FLScy02nTWGND3IuIZbJUQ,03/03/2023 8:40,C00003673,T001069,98.66,Swipe,99.6671841,49.83359205,3.05472626,3502,Hotels
oJZ2pc7FTIa8z0YuS9SL3w,03/03/2023 8:40,C00003397,T001052,31.28,Swipe,51.50621635,25.75310818,2.361098827,5814,Fast Food Restaurants
fdLMQeUGToGl0x1WySAGmg,03/03/2023 8:41,C00004278,T001024,11.59,Swipe,10.48367148,5.24183574,1.429554113,5812,Sit Down Diner
nPbGh4JMSv6zY0W_aVZOQg,03/03/2023 8:41,C00004173,T001070,90.38,Swipe,55.21421574,27.60710787,3.337727561,5813,Bars and Taverns
YKZ7ztp0Sf6_Yk1XXHVyJg,03/03/2023 8:41,C00003244,T001000,51.85,Swipe,36.34908873,18.17454437,2.689100571,5812,Sit Down Diner
mcm_M6lwQkOcmEwqxyxqiA,03/03/2023 8:41,C00002311,T001084,3.48,Swipe,95.16191769,47.58095884,3.548629829,5812,Sit Down Diner
sHyPMxYRQ0aNSK1mU8nlNA,03/03/2023 8:42,C00005216,T001091,40.96,Swipe,51.11687421,25.55843711,3.419169524,5814,Fast Food Restaurants
64WCEcF2QViXcAGJQPuu-A,03/03/2023 8:42,C00003461,T001071,72.71,Swipe,99.48617498,49.74308749,3.564099714,5812,Sit Down Diner
m_w3dPvoR9Kz9R9R-h4feA,03/03/2023 8:42,C00004769,T001023,16.8,Swipe,42.12647787,21.06323893,1.642719883,742,Others
yH0Lev43R5ipYF1iE4bGMQ,03/03/2023 8:42,C00005725,T001021,45.86,Swipe,46.56179064,23.28089532,3.464221807,5651,Department Stores
29lZh01pQKOhXr439EqFmA,03/03/2023 8:42,C00004035,T001033,75.05,Swipe,59.11765488,29.55882744,2.254202667,5813,Bars and Taverns
xf8GDC2dQuafM-kwCR9W6w,03/03/2023 8:42,C00004357,T001062,5.94,Swipe,5.049434155,2.524717077,3.94479249,3501,Hotels
qfk7x7o9R2aruX0XWgfimA,03/03/2023 8:42,C00002928,T001082,80.86,Swipe,84.17411675,42.08705838,3.153331129,5814,Fast Food Restaurants
SVOZzQzrSX-O3bL8iO63Zw,03/03/2023 8:43,C00001639,T001080,149.68,Swipe,95.8713602,47.9356801,3.375395623,5611,Department Stores
U0IKg-AkSmaCWGh5C5MPJQ,03/03/2023 8:43,C00001756,T001083,31.91,Swipe,22.6917289,11.34586445,3.903112302,5601,Department Stores
7AeGeKEzRyKoJi1Yr3GHfg,03/03/2023 8:43,C00005721,T001062,51.98,Swipe,56.34169877,28.17084938,2.990364785,3501,Hotels
lq84zufcRPuWh3oK2qEDRw,03/03/2023 8:45,C00004603,T001027,25.33,Swipe,29.34724195,14.67362097,3.735704488,5812,Sit Down Diner
qKBM4s20RUOvoApzdCR8uQ,03/03/2023 8:46,C00005436,T001044,88.98,Swipe,74.75162711,37.37581356,3.376209526,5812,Sit Down Diner
hdTV6a99R8WBz31LN_4XzQ,03/03/2023 8:46,C00001324,T001039,30.82,Swipe,17.03329154,8.516645769,1.225553666,5600,Department Stores
uUDVXeWeTP69rXc_QobXBQ,03/03/2023 8:46,C00003011,T001003,47.02,Swipe,33.08317408,16.54158704,1.623836362,4582,Transportation Services
1QacuS32SXCWLuABj7Mb6w,03/03/2023 8:46,C00004817,T001031,19.37,Swipe,40.09981242,20.04990621,1.842721812,4121,Transportation Services
hpUEeGIySTq8Xm_sfAVFjw,03/03/2023 8:46,C00005012,T001037,18.4,Swipe,72.80149128,36.40074564,2.304370419,780,Others
bqRDgiSPRzugysFfHYhx8Q,03/03/2023 8:47,C00001113,T001092,75.41,Swipe,85.92301612,42.96150806,2.605158252,5814,Fast Food Restaurants
S-9yvpsQSa2rrDLcjbwvvg,03/03/2023 8:47,C00001998,T001010,57.41,Swipe,26.37137679,13.1856884,2.184587441,3501,Hotels
A1U1cDABRli1ZyC5h8md-Q,03/03/2023 8:48,C00004015,T001006,78.51,Swipe,40.08285525,20.04142763,2.824182531,5812,Sit Down Diner
u4fOoqORTDe6CmIW3hUvLw,03/03/2023 8:48,C00002472,T001002,86.8,Swipe,61.2143631,30.60718155,1.791573863,5814,Fast Food Restaurants
GlSUfVCITXyWVKHQUAILyw,03/03/2023 8:49,C00005052,T001019,14.51,Swipe,47.62636097,23.81318048,1.783994404,5812,Sit Down Diner
ZGJix5o2R7ii22iXJ0TINA,03/03/2023 8:49,C00004604,T001091,33.3,Swipe,30.73376728,15.36688364,1.757727325,5814,Fast Food Restaurants
3ZuTgB4fQPidMT7SVmxN8g,03/03/2023 8:49,C00001839,T001085,46.67,Swipe,56.66269846,28.33134923,3.822755188,5812,Sit Down Diner
ZqlW8j9eTv2Q86chccsMPA,03/03/2023 8:49,C00005315,T001029,71.15,Swipe,88.52332563,44.26166281,3.750062851,5992,Department Stores
EcAE4CbcTWS-GwaVAw1NLg,03/03/2023 8:50,C00002579,T001011,65.04,Swipe,75.60883505,37.80441752,2.883471551,5814,Fast Food Restaurants
971Zvfr3T7-87yBjajHkDQ,03/03/2023 8:50,C00001280,T001059,12.3,Swipe,7.016642079,3.508321039,3.324047488,5812,Sit Down Diner
K1JHWq7hTCC36mM0Qxakvw,03/03/2023 8:50,C00005352,T001067,132.97,Swipe,93.96471954,46.98235977,3.054345942,7011,Hotels
XUqQJs8KQr-z5csuX4ys7A,03/03/2023 8:51,C00005159,T001073,72.92,Swipe,65.16746942,32.58373471,1.713047464,5814,Fast Food Restaurants
S5WtOAegS2GYb8yoE4iMvw,03/03/2023 8:51,C00004043,T001003,143.62,Swipe,87.5448781,43.77243905,3.497216656,4582,Transportation Services
kpzTYaGjShmIdEi3Tkqe4w,03/03/2023 8:51,C00004551,T001053,11.41,Swipe,9.595883617,4.797941808,2.351699731,5814,Fast Food Restaurants
eVHbxLpcQJOlhMHHKo_iBQ,03/03/2023 8:51,C00005155,T001009,49.17,Swipe,36.09324621,18.0466231,3.678249157,5813,Bars and Taverns
2yE3W6EXSUqvvr7vELFY_w,03/03/2023 8:51,C00005893,T001002,8.73,Swipe,7.052572041,3.52628602,0.998776081,5814,Fast Food Restaurants
fHNFp9NUSxmuu-aFp7eAOA,03/03/2023 8:51,C00005386,T001063,66.8,Swipe,32.1730644,16.0865322,3.95094777,1731,Electrical Contractors
MPeEbIp0RrKXo_6w9Uc6zQ,03/03/2023 8:51,C00004091,T001036,36.62,Swipe,39.10397174,19.55198587,2.021003101,5813,Bars and Taverns
F27psMuVTtyKq7v-yXQ3vQ,03/03/2023 8:52,C00005793,T001002,19.2,Swipe,66.11444919,33.05722459,3.665143808,5814,Fast Food Restaurants
eIMw98iySUmA4EV7VhNQew,03/03/2023 8:52,C00002324,T001047,79.25,Swipe,74.74027646,37.37013823,3.291680101,5602,Department Stores
qnk4oWaVTEmIGe7pznjD4Q,03/03/2023 8:52,C00004360,T001002,16.82,Swipe,12.32692767,6.163463833,3.938350093,5814,Fast Food Restaurants
MvmwAgF3SrOb8K9ngaxtZA,03/03/2023 8:52,C00001549,T001028,32.48,Swipe,26.75193578,13.37596789,1.29311511,5812,Sit Down Diner
dlSVTgH3RO2aD6_HhyGmUw,03/03/2023 8:52,C00005229,T001033,13.89,Swipe,30.83692519,15.4184626,1.735255014,5813,Bars and Taverns
oKB6G5lgQl-oGoaOx93pHw,03/03/2023 8:52,C00005305,T001007,98.09,Swipe,74.9062314,37.4531157,1.947781364,5814,Fast Food Restaurants
GcTfeDDPRZe9eH8qYLwBVg,03/03/2023 8:52,C00003016,T001077,58.24,Swipe,31.89176443,15.94588221,2.775019632,5814,Fast Food Restaurants
mpuSjZevSJy7IX25LJqdLQ,03/03/2023 8:52,C00005844,T001074,37.84,Swipe,22.66574105,11.33287053,1.870181865,5814,Fast Food Restaurants
l4rbWQj_Tcq3WWA0qTZ8cA,03/03/2023 8:52,C00003700,T001049,110.15,Swipe,60.96575136,30.48287568,1.261521184,5812,Sit Down Diner
KEbkiU3CTm20Srv_-OGIwA,03/03/2023 8:52,C00002920,T001015,90.21,Swipe,66.7000927,33.35004635,3.9966369,5812,Sit Down Diner
nzk542yCTP6xbrM4TGlh2w,03/03/2023 8:53,C00003664,T001060,60.15,Swipe,52.82524267,26.41262133,1.405967256,4582,Transportation Services
QkipHrUnTwSdTCgZpYmK9Q,03/03/2023 8:53,C00005661,T001010,12.67,Swipe,11.56372878,5.781864391,2.310954675,3501,Hotels
W_jRrVBGQw2FlDeMEhWTrQ,03/03/2023 8:53,C00003574,T001057,35.81,Swipe,91.62095456,45.81047728,2.171015939,5732,Department Stores
H8aiDcaWRR240LFMVm9MPQ,03/03/2023 8:53,C00004103,T001083,42.35,Swipe,26.57142569,13.28571284,3.668854153,5601,Department Stores
w6C3JPkcSrWZnmG8h_BfNQ,03/03/2023 8:54,C00002820,T001030,22.17,Swipe,20.43220516,10.21610258,3.484304019,5992,Department Stores
Hp_oQ7j4TPWd1dKusv81Pg,03/03/2023 8:54,C00004288,T001034,63.5,Swipe,86.61755085,43.30877542,3.990325995,5814,Fast Food Restaurants
vAgmQvTaStaV1mF69Jl6Fg,03/03/2023 8:54,C00002559,T001055,17.77,Swipe,72.84637682,36.42318841,1.679951186,7011,Hotels
O3Y5zqCVRLGvKQbKkusJtg,03/03/2023 8:54,C00002242,T001076,58.49,Swipe,45.01505058,22.50752529,3.113462622,5814,Fast Food Restaurants
uNiz7PTWRN2wADOxIAYnbg,03/03/2023 8:55,C00001155,T001095,43.28,Swipe,61.47592909,30.73796455,3.460785947,5814,Fast Food Restaurants
CjN1VOv7Q_CWuFD-5crL-w,03/03/2023 8:55,C00002913,T001002,9.39,Swipe,5.980373199,2.9901866,2.150832643,5814,Fast Food Restaurants
Oop3p0yqQ8Wr5gCZFw2H9A,03/03/2023 8:56,C00001088,T001048,37.94,Swipe,47.60305505,23.80152752,2.617389574,5814,Fast Food Restaurants
ZB0I7lpeTEuWIcyAqG5E7A,03/03/2023 8:56,C00004231,T001068,4.65,Swipe,7.977433289,3.988716645,0.948142843,5812,Sit Down Diner
N50XKp04SD2jgBxV4ZY46A,03/03/2023 8:56,C00004205,T001088,24.54,Swipe,63.22082192,31.61041096,1.67695108,780,Others
-7WxIV8PQfOKJQJsXIj4Zw,03/03/2023 8:56,C00004825,T001051,63.23,Swipe,56.24652602,28.12326301,2.742242311,5812,Sit Down Diner
yQy20y90Tr2mLI60st-HcQ,03/03/2023 8:56,C00004338,T001096,28.04,Swipe,67.332532,33.666266,1.384036116,5611,Department Stores
6Fh7lcq6TVmoGAmpZ59f7g,03/03/2023 8:56,C00005551,T001046,9.83,Swipe,15.80840411,7.904202054,3.237642893,763,Others
1a9TYOC1Sku2LHZhp2_ZNQ,03/03/2023 8:57,C00001263,T001078,61.78,Swipe,86.51308965,43.25654482,2.814206365,742,Others
uiD0QEHFQ5eWDhEbCorx5w,03/03/2023 8:57,C00005025,T001072,17.47,Swipe,32.96797331,16.48398666,2.948714372,5812,Sit Down Diner
ZIOc4sykTqSlipsntUpdHQ,03/03/2023 8:57,C00004085,T001019,53.86,Swipe,70.42639486,35.21319743,2.86939984,5812,Sit Down Diner
nOHK4mQwRzqjlQTrPpy5Pg,03/03/2023 8:57,C00004923,T001011,62.78,Swipe,88.30526498,44.15263249,2.785384802,5814,Fast Food Restaurants
ZBPteg9FTxedOc6i2PNlfw,03/03/2023 8:57,C00003364,T001013,158.15,Swipe,63.25888086,31.62944043,2.698270062,5601,Department Stores
wLIQ_fX2SWeigfg-A67wJw,03/03/2023 8:57,C00004499,T001057,66.52,Swipe,34.344552,17.172276,1.382387418,5732,Department Stores
DhuOyc4WS7aBeNB17HSQ0A,03/03/2023 8:58,C00001619,T001055,19.78,Swipe,76.39013307,38.19506654,3.918175064,7011,Hotels
7Toz_fNYQ-CRKN3rrz-P_Q,03/03/2023 8:58,C00005424,T001035,8.7,Swipe,7.776945466,3.888472733,3.382919936,5603,Department Stores
6g1OCyMQTF6aU_elWUssGQ,03/03/2023 8:58,C00001654,T001023,81.77,Swipe,76.38843555,38.19421777,2.699725698,742,Others
lP6owPKTQP6JrcPzY3XbHQ,03/03/2023 8:58,C00001265,T001027,15.41,Swipe,17.88888504,8.944442519,3.037465143,5812,Sit Down Diner
SIwILHGLSNKEBrYtXcZ7Mg,03/03/2023 8:58,C00002807,T001071,66.34,Swipe,82.14080222,41.07040111,3.714774853,5812,Sit Down Diner
BN0wMC_BSduHsUROvWZuPw,03/03/2023 8:58,C00002949,T001005,22.74,Swipe,13.08179342,6.540896711,2.505595566,5611,Department Stores
mo4WwiURSM2hjHHeBISe4A,03/03/2023 8:58,C00001532,T001074,121.47,Swipe,89.85594053,44.92797027,2.340776535,5814,Fast Food Restaurants
k8rS7ApDSIeKJqM6TbizEA,03/03/2023 8:59,C00005165,T001072,93.99,Swipe,67.41554318,33.70777159,1.431528835,5812,Sit Down Diner
imKdGOYiSZCNGajPabu9Dg,03/03/2023 8:59,C00003432,T001099,134,Swipe,69.93344439,34.9667222,2.045450047,5812,Sit Down Diner
U1fHfHS_SY-Mwqn759bvOA,03/03/2023 8:59,C00005833,T001024,61.67,Swipe,49.9592054,24.9796027,3.799858053,5812,Sit Down Diner
v-yC6I6KSJiRWQtweS_Z8w,03/03/2023 9:00,C00003221,T001091,213.51,Swipe,85.40410647,42.70205323,2.623431625,5814,Fast Food Restaurants
bJ1w_Uy8TA28etbb5bMpxw,03/03/2023 9:00,C00005640,T001059,78.01,Swipe,94.9603979,47.48019895,3.481604122,5812,Sit Down Diner
2XxuAj3fQmqkSifJrelvBQ,03/03/2023 9:00,C00002274,T001027,27.39,Swipe,43.02424638,21.51212319,1.95956455,5812,Sit Down Diner
FjrVBGHzQrSpZpBAf_TrWA,03/03/2023 9:00,C00001447,T001047,13.23,Swipe,19.06592551,9.532962753,1.646413454,5602,Department Stores
K_4Jzut7TtK1cWTwJ3ViGw,03/03/2023 9:00,C00002982,T001081,15.42,Swipe,14.33924105,7.169620525,1.847660859,5603,Department Stores
60HfDWXTQHepU_JYJCo2Og,03/03/2023 9:00,C00005607,T001053,39.2,Swipe,33.74296233,16.87148116,1.717714082,5814,Fast Food Restaurants
hGnfrD-TSOqHZA5mdAyPaQ,03/03/2023 9:01,C00005772,T001067,83.9,Swipe,93.25825273,46.62912637,3.577674873,7011,Hotels
vJquuDzNRvGsFX5Qt_4XWA,03/03/2023 9:01,C00003768,T001039,98.92,Swipe,64.6923144,32.3461572,1.438573074,5600,Department Stores
